ID,Username,Author ID,Date,Time,Retweets,Favorites,Text,Mentions,Hashtags,Permalink,URL
722926842252906496,alittletree,28704542,2016-04-21,04:46,0,0,"""Never ever gets old #thesimpsons http:// youtu.be/U9yR-lqQpfM""",-,#thesimpsons,https://twitter.com/alittletree/status/722926842252906496,http://youtu.be/U9yR-lqQpfM
722925920282132480,S3D_ABDULLAH_M,1088813185,2016-04-21,04:42,0,0,"""I've just watched episode S21E17 of The Simpsons! #TheSimpsons http://www. tvshowtime.com/show/71663/epi sode/1922461?ref=528fef892057ce145ecc58e70ed24768 … pic.twitter.com/ooxG4JSjVN""",-,#TheSimpsons,https://twitter.com/S3D_ABDULLAH_M/status/722925920282132480,http://www.tvshowtime.com/show/71663/episode/1922461?ref=528fef892057ce145ecc58e70ed24768
722924858452086784,S3D_ABDULLAH_M,1088813185,2016-04-21,04:38,0,0,"""I've just watched episode S21E16 of The Simpsons! #TheSimpsons http://www. tvshowtime.com/show/71663/epi sode/1793871?ref=c3b442105ba035e7e8577298e0f5b703 … pic.twitter.com/CxIB3Qqhco""",-,#TheSimpsons,https://twitter.com/S3D_ABDULLAH_M/status/722924858452086784,http://www.tvshowtime.com/show/71663/episode/1793871?ref=c3b442105ba035e7e8577298e0f5b703
722924372672045056,ptduckz0r,2614128902,2016-04-21,04:36,0,0,"""I've just watched episode S21E08 of The Simpsons! #TheSimpsons http://www. tvshowtime.com/show/71663/epi sode/1129291?ref=0ec20af9a901ae7704ba0a124306304a …""",-,#TheSimpsons,https://twitter.com/ptduckz0r/status/722924372672045056,http://www.tvshowtime.com/show/71663/episode/1129291?ref=0ec20af9a901ae7704ba0a124306304a
722923723402022912,jasmin_der,773914129,2016-04-21,04:33,0,0,"""When I say, "Hello, Mr. Thompson" and press down on your foot, you smile and nod. #TheSimpsons pic.twitter.com/OAwckmtkrd""",-,#TheSimpsons,https://twitter.com/jasmin_der/status/722923723402022912,-
722922734825639936,brzq,281590172,2016-04-21,04:29,0,1,"""Qué estoy haciendo con mi vida y otras cosas que me pregunto mientras llevo al día @TheSimpsons .""",@TheSimpsons,-,https://twitter.com/brzq/status/722922734825639936,-
722921838616190977,InsPrincess,364260247,2016-04-21,04:26,0,2,"""The Simmmmpsons!!!! #TheSimpsons #Orlando #UniversalStudio #florida #Simpsons #vacation #USA pic.twitter.com/XTqVMKx58G""",-,#TheSimpsons #Orlando #UniversalStudio #florida #Simpsons #vacation #USA,https://twitter.com/InsPrincess/status/722921838616190977,-
722919823576051712,MikeisMous3,168882027,2016-04-21,04:18,0,0,"""To all my recreational users. #420 #otto #thesimpsons #stoners #pot #stonerspotpalace #regram … https://www. instagram.com/p/BEcHvP5NfT_/""",-,#420 #otto #thesimpsons #stoners #pot #stonerspotpalace #regram,https://twitter.com/MikeisMous3/status/722919823576051712,https://www.instagram.com/p/BEcHvP5NfT_/
722919361703489536,S3D_ABDULLAH_M,1088813185,2016-04-21,04:16,0,0,"""I've just watched episode S21E15 of The Simpsons! #TheSimpsons http://www. tvshowtime.com/show/71663/epi sode/1793861?ref=a11f06b4ab8200ed2351eb200b347b82 … pic.twitter.com/VbWZx5yGxN""",-,#TheSimpsons,https://twitter.com/S3D_ABDULLAH_M/status/722919361703489536,http://www.tvshowtime.com/show/71663/episode/1793861?ref=a11f06b4ab8200ed2351eb200b347b82
722919261027614720,iSELEKTOR,81452253,2016-04-21,04:15,0,0,"""#SIMSPONS I DALJE AKTUELNI NA MOJIM ČARAPAMA #ČARAPE #ČARAPA #CRTANI #THESIMPSONS #principal … https://www. instagram.com/p/BEcHe6Oty2j/""",-,#SIMSPONS #ČARAPE #ČARAPA #CRTANI #THESIMPSONS #principal,https://twitter.com/iSELEKTOR/status/722919261027614720,https://www.instagram.com/p/BEcHe6Oty2j/
722919217247297538,tabarimccoy,94595205,2016-04-21,04:15,0,1,"""I just saw the real life version of #ComicBookGuy from @TheSimpsons #fatimitatesart #notagoodlook""",@TheSimpsons,#ComicBookGuy #fatimitatesart #notagoodlook,https://twitter.com/tabarimccoy/status/722919217247297538,-
722919201074073601,MArboleda,42492656,2016-04-21,04:15,0,0,"""Watch “The Simpsons movie references” by @cgmzz_ on @Vimeo http:// bit.ly/1r0Ki9J #TheSimpsons #videos""",@cgmzz_ @Vimeo,#TheSimpsons #videos,https://twitter.com/MArboleda/status/722919201074073601,http://bit.ly/1r0Ki9J
722917826076356610,ptduckz0r,2614128902,2016-04-21,04:10,0,0,"""I've just watched episode S21E07 of The Simpsons! #TheSimpsons http://www. tvshowtime.com/show/71663/epi sode/1129271?ref=bf40993075026cb9d3f12eb3685bbb64 …""",-,#TheSimpsons,https://twitter.com/ptduckz0r/status/722917826076356610,http://www.tvshowtime.com/show/71663/episode/1129271?ref=bf40993075026cb9d3f12eb3685bbb64
722916992198385664,Michael_Kenna,167758755,2016-04-21,04:06,1,3,"""@mmmhotbreakfast change our flag!! #thesimpsons #theboot pic.twitter.com/9VNhv2BigR""",@mmmhotbreakfast,#thesimpsons #theboot,https://twitter.com/Michael_Kenna/status/722916992198385664,-
722916517990387713,TheSimpsons4Ev,3184716426,2016-04-21,04:05,0,3,"""""Can't we go home yet? My feet hurt. All this fresh air is making my hair move. And, I don't ... http:// thesimpsons.seventeaswithmilk.com/content/102495 5/ … #TheSimpsons""",-,#TheSimpsons,https://twitter.com/TheSimpsons4Ev/status/722916517990387713,http://thesimpsons.seventeaswithmilk.com/content/1024955/
722915825259139072,bucksaplenty09,1310384648,2016-04-21,04:02,0,1,"""Noooooooooo #thesimpsons #mrflanders #homersimpson #jesusfreak #420 #weed #stonerproblems … https://www. instagram.com/p/BEcF6sgK2KI/""",-,#thesimpsons #mrflanders #homersimpson #jesusfreak #420 #weed #stonerproblems,https://twitter.com/bucksaplenty09/status/722915825259139072,https://www.instagram.com/p/BEcF6sgK2KI/
722914752536522752,UsabilityL,1560475291,2016-04-21,03:58,0,1,"""Homer Simpson Explains 6 Things People Hate in Websites http:// bit.ly/1pinfWz @TheSimpsons #webdesign""",@TheSimpsons,#webdesign,https://twitter.com/UsabilityL/status/722914752536522752,http://bit.ly/1pinfWz
722914118047440897,alexandraaLP,30981626,2016-04-21,03:55,0,0,"""Como que Bart siempre le ha tenido envidia a Lisa #TheSimpsons""",-,#TheSimpsons,https://twitter.com/alexandraaLP/status/722914118047440897,-
722912997400715264,ptduckz0r,2614128902,2016-04-21,03:51,0,0,"""I've just watched episode S21E06 of The Simpsons! #TheSimpsons http://www. tvshowtime.com/show/71663/epi sode/420661?ref=60a7b59489a0bfad7b0b748d22db8ae2 …""",-,#TheSimpsons,https://twitter.com/ptduckz0r/status/722912997400715264,http://www.tvshowtime.com/show/71663/episode/420661?ref=60a7b59489a0bfad7b0b748d22db8ae2
722912905570562049,funkfingers,56980950,2016-04-21,03:50,0,0,"""A bit harsh! #thesimpsons https://www. instagram.com/p/BEcEluzI27s/""",-,#thesimpsons,https://twitter.com/funkfingers/status/722912905570562049,https://www.instagram.com/p/BEcEluzI27s/
722911142994010112,marciojmsilva,82350646,2016-04-21,03:43,0,0,"""Nova atualização de #TheSimpsons : Tapped Out leva personagens ao Velho Oeste http:// canalte.ch/S1CSJ-10F4""",-,#TheSimpsons,https://twitter.com/marciojmsilva/status/722911142994010112,http://canalte.ch/S1CSJ-10F4
722909599582453760,Tanke78,77269322,2016-04-21,03:37,0,0,"""@TheSimpsons That uses characters from the series and without permits. From Venezuela. pic.twitter.com/UajkhSmEUQ""",@TheSimpsons,-,https://twitter.com/Tanke78/status/722909599582453760,-
722908782259359745,MrPionono,701228154795339776,2016-04-21,03:34,0,0,"""• Better Call Hutz! • #thesimpsons #bettercallhutz #bettercallsaul #playerasmolonas #Playeras … https://www. instagram.com/p/BEcCt5hOwAT/""",-,#thesimpsons #bettercallhutz #bettercallsaul #playerasmolonas #Playeras,https://twitter.com/MrPionono/status/722908782259359745,https://www.instagram.com/p/BEcCt5hOwAT/
722908413642952704,floriarty,329057410,2016-04-21,03:32,0,0,"""I've just watched episode S27E18 of The Simpsons! http://www. tvshowtime.com/show/71663/epi sode/5541948?ref=5503f2bf047908f296e19f1e13b0b6a6 … #TheSimpsons #tvshowtime pic.twitter.com/cpNsL7JB4e""",-,#TheSimpsons #tvshowtime,https://twitter.com/floriarty/status/722908413642952704,http://www.tvshowtime.com/show/71663/episode/5541948?ref=5503f2bf047908f296e19f1e13b0b6a6
722906592765587456,javito_arza,1130026670,2016-04-21,03:25,0,0,"""A darle Atomos! #TheSimpsons #RadioactiveMan #HombreRadioactivo https://www. instagram.com/p/BEcBuAGx1vnU RXtTHgEl912DAC9kSN7k-pchJE0/ …""",-,#TheSimpsons #RadioactiveMan #HombreRadioactivo,https://twitter.com/javito_arza/status/722906592765587456,https://www.instagram.com/p/BEcBuAGx1vnURXtTHgEl912DAC9kSN7k-pchJE0/
722904051323539457,osea_eslt,3362867411,2016-04-21,03:15,0,1,"""I've just watched episode S27E18 of The Simpsons! #TheSimpsons http://www. tvshowtime.com/show/71663/epi sode/5541948?ref=9270a51971515af5380cc60272ee184a … pic.twitter.com/Ocbzk6jV6c""",-,#TheSimpsons,https://twitter.com/osea_eslt/status/722904051323539457,http://www.tvshowtime.com/show/71663/episode/5541948?ref=9270a51971515af5380cc60272ee184a
722903455094808576,mediamonarchy,15296929,2016-04-21,03:13,3,3,"""Even @TheSimpsons ' new #TappedOut update knows that #gold is good... #SimpsonsSyncs pic.twitter.com/32FCs0hgB4""",@TheSimpsons,#TappedOut #gold #SimpsonsSyncs,https://twitter.com/mediamonarchy/status/722903455094808576,-
722902842231554048,ccbb_a TheSimpsons,3295702868,2016-04-21,03:10,0,0,"""@TheSimpsons https://www. youtube.com/watch?v=9MJZ5e Qp9fU …""",@TheSimpsons,-,https://twitter.com/ccbb_a/status/722902842231554048,https://www.youtube.com/watch?v=9MJZ5eQp9fU
722901994529140736,LaurartMakeup,3240202841,2016-04-21,03:07,0,0,"""Tenía que subirlo... ¿Veis? Se me pira mucho por Snapchat #losimpsons #thesimpsons … https://www. instagram.com/p/BEb_n92P7U8/""",-,#losimpsons #thesimpsons,https://twitter.com/LaurartMakeup/status/722901994529140736,https://www.instagram.com/p/BEb_n92P7U8/
722901494538764289,konradkedzior,163250629,2016-04-21,03:05,0,0,"""Happy birthday, Barney Gumble. #TheSimpsons""",-,#TheSimpsons,https://twitter.com/konradkedzior/status/722901494538764289,-
722901145971109889,Shamarkanda,106824154,2016-04-21,03:03,0,1,"""Lo decía de verdad, en ni Snapchat se me pira mucho... #losimpsons #thesimpsons #imitaciones … https://www. instagram.com/p/BEb_PcWMD0c/""",-,#losimpsons #thesimpsons #imitaciones,https://twitter.com/Shamarkanda/status/722901145971109889,https://www.instagram.com/p/BEb_PcWMD0c/
722901009001910273,BartCrotty,4100689654,2016-04-21,03:03,0,0,"""Did you know @FXnetworks has every episode of The Simpsons EVER? #MindBlown #Thesimpsons""",@FXnetworks,#MindBlown #Thesimpsons,https://twitter.com/BartCrotty/status/722901009001910273,-
722899711166849025,juagarci,31156384,2016-04-21,02:58,0,3,"""#thesimpsons #krusty #park #tour #deviaje #colores #colors #instablue #instaazul #travelgram … https://www. instagram.com/p/BEb-lqvQzni/""",-,#thesimpsons #krusty #park #tour #deviaje #colores #colors #instablue #instaazul #travelgram,https://twitter.com/juagarci/status/722899711166849025,https://www.instagram.com/p/BEb-lqvQzni/
722898814990815234,tatabadesso,73472714,2016-04-21,02:54,0,0,"""♡♡♡ #thesimpsons #simpsons #011 @Largo São Bento https://www. instagram.com/p/BEb-LnsKLvF/""",@Largo,#thesimpsons #simpsons #011,https://twitter.com/tatabadesso/status/722898814990815234,https://www.instagram.com/p/BEb-LnsKLvF/
722893227930431489,JoseNotJuan,219907867,2016-04-21,02:32,0,0,"""Happy birthday to @TheSimpsons (our favorite episodes) #MargeVsTheMonorail http://www. oregonlive.com/geek/2016/04/h appy_birthday_to_the_simpsons.html … pic.twitter.com/4rqCSq8Sjd""",@TheSimpsons,#MargeVsTheMonorail,https://twitter.com/JoseNotJuan/status/722893227930431489,http://www.oregonlive.com/geek/2016/04/happy_birthday_to_the_simpsons.html
722890247848140801,Bransformer,340947343,2016-04-21,02:20,0,0,"""#happy420 #420 everyone. #marijuana "They say it's a gateway drug." Carl, #TheSimpsons""",-,#happy420 #420 #marijuana #TheSimpsons,https://twitter.com/Bransformer/status/722890247848140801,-
722886322851958785,TheSimpsons4Ev,3184716426,2016-04-21,02:05,0,1,""""Microsoft, when they found out what the Internet had done to their ne... http:// thesimpsons.seventeaswithmilk.com/content/981666/ #TheSimpsons pic.twitter.com/V5BJedUIOe""",-,#TheSimpsons,https://twitter.com/TheSimpsons4Ev/status/722886322851958785,http://thesimpsons.seventeaswithmilk.com/content/981666/
722885492434317313,_m_e_e_l,740740969,2016-04-21,02:01,0,1,""""Para no tener alumnos asiàticos el nivel de nuestro concurso de cièncieas es bastante alto." -Seymour Skinner @TheSimpsons""",@TheSimpsons,-,https://twitter.com/_m_e_e_l/status/722885492434317313,-
722884926408753152,LuxemAZ,98156158,2016-04-21,01:59,0,0,"""#420 #stonerlife #thesimpsons https://www. instagram.com/p/BEb33ozPlhN/""",-,#420 #stonerlife #thesimpsons,https://twitter.com/LuxemAZ/status/722884926408753152,https://www.instagram.com/p/BEb33ozPlhN/
722884200056000512,emma__butler,65544432,2016-04-21,01:56,2,5,"""Today's game of @kickpointinc Telestrations was a real winner! https://www. instagram.com/p/BEb2mfjg1ko/ #TheSimpsons #HomerSimpson pic.twitter.com/l1MSmXzZE9""",@kickpointinc,#TheSimpsons #HomerSimpson,https://twitter.com/emma__butler/status/722884200056000512,https://www.instagram.com/p/BEb2mfjg1ko/
722884145160933377,ShaunBroyls,203650969,2016-04-21,01:56,1,1,"""Sure it came w/tyranny & slave camps but I kinda prefer @TheSimpsons version of the Presidential race over reality. pic.twitter.com/tUtZ6Ep7ou""",@TheSimpsons,-,https://twitter.com/ShaunBroyls/status/722884145160933377,-
722882713514942465,SIMONECASCINO,435287401,2016-04-21,01:50,0,0,"""WOS.... THE WORLD OF SPRINGFIELD Very cool #simpsons #thesimpsons #thesimpsonhome … https://www. instagram.com/p/BEb23NuK9ko/""",-,#simpsons #thesimpsons #thesimpsonhome,https://twitter.com/SIMONECASCINO/status/722882713514942465,https://www.instagram.com/p/BEb23NuK9ko/
722882643277185025,TheStonesCrew,3646084213,2016-04-21,01:50,0,0,"""Happy 420!!! Toss one up, you deserve it!! #StonesCrew #Happy420 #TheSimpsons #MargeSimpson #workhardplayhard pic.twitter.com/rjTkppjBmv""",-,#StonesCrew #Happy420 #TheSimpsons #MargeSimpson #workhardplayhard,https://twitter.com/TheStonesCrew/status/722882643277185025,-
722882388720775168,AnonymityAct1,17251126,2016-04-21,01:49,0,0,"""bartkira: myotherwork: Bartkira Page Progress #bartkira #akira #thesimpsons #milhouse #tetsuo ... https:// tmblr.co/ZVX-My25J5rLp""",-,#bartkira #akira #thesimpsons #milhouse #tetsuo,https://twitter.com/AnonymityAct1/status/722882388720775168,https://tmblr.co/ZVX-My25J5rLp
722880708776222722,davidfordpro1,2874352565,2016-04-21,01:42,0,0,"""@TheSimpsons someone tell Matt Groening that Hans Moleman is REAL! pic.twitter.com/sw92lhLhSn""",@TheSimpsons,-,https://twitter.com/davidfordpro1/status/722880708776222722,-
722880564512993280,Country104,2360020812,2016-04-21,01:42,4,7,"""#LdnOnt 's Vic Park is about to smell like the art teachers office. @TheSimpsons #Happy420 http:// player.country104.com / pic.twitter.com/Uflzb7Mtor""",@TheSimpsons,#LdnOnt #Happy420,https://twitter.com/Country104/status/722880564512993280,http://player.country104.com/
722880243799707648,lard_ofthedance,710555086724804608,2016-04-21,01:40,0,1,"""#TheSimpsons quotes make the best #wordsofaffirmation . Gonna hang this bitch on my wall! #design #illustration pic.twitter.com/yr6DRuRPyt""",-,#TheSimpsons #wordsofaffirmation #design #illustration,https://twitter.com/lard_ofthedance/status/722880243799707648,-
722880089763938304,wes_craig1 squealers_BBQ,4017622153,2016-04-21,01:40,0,2,"""@squealers_BBQ https://www. youtube.com/watch?v=c6Kj17 oVHAk … #TheSimpsons""",@squealers_BBQ,#TheSimpsons,https://twitter.com/wes_craig1/status/722880089763938304,https://www.youtube.com/watch?v=c6Kj17oVHAk
722880084701413378,JayBobbin1,302087237,2016-04-21,01:40,6,18,"""Thanks to @AlJean for the great chat today about Homer going live -- yes, live -- on @TheSimpsons May 15 on @FOXTV . pic.twitter.com/dR8vLnUTQh""",@AlJean @TheSimpsons @FOXTV,-,https://twitter.com/JayBobbin1/status/722880084701413378,-
722879516931063809,machonis_design,749276486,2016-04-21,01:38,0,0,"""no more parties in L.A. #homies #squad #crewlove #childhood #Bart #Milhouse #TheSimpsons … https://www. instagram.com/p/BEb1ZfpovMN/""",-,#homies #squad #crewlove #childhood #Bart #Milhouse #TheSimpsons,https://twitter.com/machonis_design/status/722879516931063809,https://www.instagram.com/p/BEb1ZfpovMN/
722877610791800832,GAWeekly,861031932,2016-04-21,01:30,1,1,"""#TheSimpsons : Tapped Out received a big update this week themed around the Wild West! http:// bit.ly/1YHcPeW pic.twitter.com/q7QXQNdd8Y""",-,#TheSimpsons,https://twitter.com/GAWeekly/status/722877610791800832,http://bit.ly/1YHcPeW
722876935957831680,_An_Toni_o_,137407233,2016-04-21,01:27,0,0,"""~"Señorita Hoover..me he pegado la cabeza al hombro' -RALPH_ #thesimpsons""",-,#thesimpsons,https://twitter.com/_An_Toni_o_/status/722876935957831680,-
722876221374275585,LuxemAZ,98156158,2016-04-21,01:24,0,0,"""#420 #stonerlife #medicate #medication #thesimpsons https://www. instagram.com/p/BEbz6THvloj/""",-,#420 #stonerlife #medicate #medication #thesimpsons,https://twitter.com/LuxemAZ/status/722876221374275585,https://www.instagram.com/p/BEbz6THvloj/
722876054461878272,MarioZockt72,2662878650,2016-04-21,01:24,0,0,"""Braucht Ihr neue Nachbarn für Euren Saloon in #TheSimpsons #TappedOut ? Dann schreibt Euren Nick einfach in...... http:// fb.me/2diOBFjci""",-,#TheSimpsons #TappedOut,https://twitter.com/MarioZockt72/status/722876054461878272,http://fb.me/2diOBFjci
722875771757273088,cabinboy100,32535244,2016-04-21,01:23,0,0,"""Amanda Huggenkiss #FakeNamesForStarbuckOrders #TheSimpsons""",-,#FakeNamesForStarbuckOrders #TheSimpsons,https://twitter.com/cabinboy100/status/722875771757273088,-
722874618696978432,madads14,2330287002,2016-04-21,01:18,1,1,"""My Fantasy. #aotd #ad #Ads #advertising #marketing #print #media #simpsons #homer #dount #thesimpsons #joke #fantasy http:// goo.gl/3qXhp7""",-,#aotd #ad #Ads #advertising #marketing #print #media #simpsons #homer #dount #thesimpsons #joke #fantasy,https://twitter.com/madads14/status/722874618696978432,http://goo.gl/3qXhp7
722872884373299200,EthanN67,4036592234,2016-04-21,01:11,0,0,"""@TheSimpsons @HomerJSimpson tsto is so #addicting""",@TheSimpsons @HomerJSimpson,#addicting,https://twitter.com/EthanN67/status/722872884373299200,-
722871969331302400,PartiPants27,29619901,2016-04-21,01:08,0,0,""""Insane in the braaaain" @cypresshill x @TheSimpsons pic.twitter.com/C9WalpCTyt""",@cypresshill @TheSimpsons,-,https://twitter.com/PartiPants27/status/722871969331302400,-
722871125827547136,Facelookproduct,73383975,2016-04-21,01:04,2,2,"""International coverage #facelook @Mphillips1963 @thegoon619 @Cays_Cahill @TheSimpsons @TheBush13 @Chasing_Tigers_ pic.twitter.com/bSHrvkvNXX""",@Mphillips1963 @thegoon619 @Cays_Cahill @TheSimpsons @TheBush13 @Chasing_Tigers_,#facelook,https://twitter.com/Facelookproduct/status/722871125827547136,-
722870803801509888,MarioZockt72,2662878650,2016-04-21,01:03,0,0,"""Braucht Ihr neue Nachbarn für Euren Saloon in #TheSimpsons #TappedOut ? Dann schreibt Euren Nick einfach in... http:// youtu.be/AjFzh609xH4?a""",-,#TheSimpsons #TappedOut,https://twitter.com/MarioZockt72/status/722870803801509888,http://youtu.be/AjFzh609xH4?a
722868351815524352,PietroParker,1244551194,2016-04-21,00:53,0,0,"""Australia don't mess around if they feel they're owed an apology. Johnny should have referred to #TheSimpsons""",-,#TheSimpsons,https://twitter.com/PietroParker/status/722868351815524352,-
722866931242504192,tuckerdalebooth,200147510,2016-04-21,00:48,0,0,"""Official Rough Draft Script For #TheSimpsons Table Read I Was Fortunate Enough To Attend A Few… https://www. instagram.com/p/BEbvr6Bv6Qh/""",-,#TheSimpsons,https://twitter.com/tuckerdalebooth/status/722866931242504192,https://www.instagram.com/p/BEbvr6Bv6Qh/
722864721620283392,TriviaForGood,3411198196,2016-04-21,00:39,0,0,"""@jeu888 @TheSimpsons You got it!""",@jeu888 @TheSimpsons,-,https://twitter.com/TriviaForGood/status/722864721620283392,-
722864546994642945,jaybahoreal,2958380285,2016-04-21,00:38,0,1,"""Im actually crying at @TheSimpsons with @AndrewRannells #spamilton amazing""",@TheSimpsons @AndrewRannells,#spamilton,https://twitter.com/jaybahoreal/status/722864546994642945,-
722863427916574720,BrianCloughGOD,526608836,2016-04-21,00:34,0,0,"""Do You Like #TheSimpsons ? We can do art like this of you and your family PukkaPrintGifts,co,uk pic.twitter.com/ojODDYs0Wt""",-,#TheSimpsons,https://twitter.com/BrianCloughGOD/status/722863427916574720,-
722860553044033536,IamSamYoung1983,2926205736,2016-04-21,00:22,0,0,"""#thesimpsons #chess #cafe #nimbinlifestyle #best #goodlife #ilovethis https://www. instagram.com/p/BEbsyEBmB4h/""",-,#thesimpsons #chess #cafe #nimbinlifestyle #best #goodlife #ilovethis,https://twitter.com/IamSamYoung1983/status/722860553044033536,https://www.instagram.com/p/BEbsyEBmB4h/
722859220354203648,FriarJean TheTakeaway,1949651053,2016-04-21,00:17,0,0,"""@TheTakeaway @GovBrewer @WNYC Sounds like @SelmaBouvier from @TheSimpsons but clearly lacks her intellect!""",@TheTakeaway @GovBrewer @WNYC @SelmaBouvier @TheSimpsons,-,https://twitter.com/FriarJean/status/722859220354203648,-
722855497464844288,thestrongsauce,1225928252,2016-04-21,00:02,0,0,"""Did the #NFL just "randomly" drug test players on 4/20? I....don't have the words...it's like that cop on @TheSimpsons . "Get'em boys!"""",@TheSimpsons,#NFL,https://twitter.com/thestrongsauce/status/722855497464844288,-
722855273317015552,JawsBojack AlJean,2461426135,2016-04-21,00:01,0,2,"""@AlJean @TheSimpsons I like the way the first ones were drawn somehow it seems more funny..??""",@AlJean @TheSimpsons,-,https://twitter.com/JawsBojack/status/722855273317015552,-
722852577986019328,josephjrose,2911101,2016-04-20,23:50,0,0,"""Happy birthday to 'The Simpsons' (our favorite episodes) #thesimpsons http:// s.oregonlive.com/yblANuV""",-,#thesimpsons,https://twitter.com/josephjrose/status/722852577986019328,http://s.oregonlive.com/yblANuV
722852064209018880,LPNintendoITA AlJean,156045613,2016-04-20,23:48,0,0,"""@AlJean @Joshcbc @CERVEZAmasFINA @TheSimpsons look at disney's stuff. Rare three eps vhs some dvds and thats it""",@AlJean @Joshcbc @CERVEZAmasFINA @TheSimpsons,-,https://twitter.com/LPNintendoITA/status/722852064209018880,-
722851933258674176,LPNintendoITA AlJean,156045613,2016-04-20,23:48,0,0,"""@AlJean @Joshcbc @CERVEZAmasFINA @TheSimpsons i doubt swearing to him will bring them back. Now its all digital. Be glad there are dvds""",@AlJean @Joshcbc @CERVEZAmasFINA @TheSimpsons,-,https://twitter.com/LPNintendoITA/status/722851933258674176,-
722851709266051072,LPNintendoITA AlJean,156045613,2016-04-20,23:47,0,0,"""@AlJean @Joshcbc @CERVEZAmasFINA @TheSimpsons or you could be you know a little less rude on your tweets to al jean. Geeze""",@AlJean @Joshcbc @CERVEZAmasFINA @TheSimpsons,-,https://twitter.com/LPNintendoITA/status/722851709266051072,-
