ID,Username,Author ID,Date,Time,Retweets,Favorites,Text,Mentions,Hashtags,Permalink,URL
959887210081345536,JepCodina,224100089,2018-02-04,02:01,0,0,"""En el sofá de Sheldon #thebigbangtheory #sheldon #tbbt #sofa … https://www. instagram.com/p/Bev4BN8AGvvl nByXW2Bly6oX2AN20LK1cMHaWs0/ …""",-,#thebigbangtheory #sheldon #tbbt #sofa,https://twitter.com/JepCodina/status/959887210081345536,https://www.instagram.com/p/Bev4BN8AGvvlnByXW2Bly6oX2AN20LK1cMHaWs0/
959885974015823926,carolove045,630993356,2018-02-04,01:57,0,0,"""Soirée #TheBigBangTheory sur #nrj12""",-,#TheBigBangTheory #nrj12,https://twitter.com/carolove045/status/959885974015823926,-
959884596161720321,SondagegadnoS,921851326170128384,2018-02-04,01:51,5,5,"""Que regardez-vous ce soir ? N'hésitez pas à Rt et à aimer #Sondage #Sondages #FollowBack #TheVoice #LePlusGrandCabaretDuMonde #LPGCDM #Cassandre #Hawaii50 #EchapéesBelles #LaurentBaffie #LesSimpsons #Simpsons #Columbo #ChroniquesCriminelles #TheBigBangTheory""",-,#Sondage #Sondages #FollowBack #TheVoice #LePlusGrandCabaretDuMonde #LPGCDM #Cassandre #Hawaii50 #EchapéesBelles #LaurentBaffie #LesSimpsons #Simpsons #Columbo #ChroniquesCriminelles #TheBigBangTheory,https://twitter.com/SondagegadnoS/status/959884596161720321,-
959883138758569984,olivier_caron_w,244294359,2018-02-04,01:45,0,2,"""Et c'est qui qui regarde @thebigbangshow pour la saison 10 inédite sur @NRJ12lachaine #tbbt #TheBigBangTheory #FrenchTV""",@thebigbangshow @NRJ12lachaine,#tbbt #TheBigBangTheory #FrenchTV,https://twitter.com/olivier_caron_w/status/959883138758569984,-
959881399795896321,olivier_caron_w,244294359,2018-02-04,01:38,0,1,"""Et c'est qui qui regarde @thebigbangshow pour la dixième saison inédite sur @NRJ12lachaine #TheBigBangTheory #FrenchTV""",@thebigbangshow @NRJ12lachaine,#TheBigBangTheory #FrenchTV,https://twitter.com/olivier_caron_w/status/959881399795896321,-
959880927215308800,laurappn,118773474,2018-02-04,01:37,1,1,"""#TheBigBangTheory c'est tellement bien""",-,#TheBigBangTheory,https://twitter.com/laurappn/status/959880927215308800,-
959880706519371777,jugraf,16132354,2018-02-04,01:36,0,1,"""Devant #TheBigBangTheory en attendant le TEMPLE de la #LuchaFR""",-,#TheBigBangTheory #LuchaFR,https://twitter.com/jugraf/status/959880706519371777,-
959878992315723776,LivingAndLizing,18782161,2018-02-04,01:29,1,0,"""I love Leonard’s typewriter keyboard!! I must see if this is a thing! #TheBigBangTheory #BigBangTheory #writerslife #writers #Writer #writerlife101 #writerwednesday #WriterProblems #writerlife #writerscommunity #writersofinstagram @bigbangtheory #SaturdayMotivation #Saturday""",@bigbangtheory,#TheBigBangTheory #BigBangTheory #writerslife #writers #Writer #writerlife101 #writerwednesday #WriterProblems #writerlife #writerscommunity #writersofinstagram #SaturdayMotivation #Saturday,https://twitter.com/LivingAndLizing/status/959878992315723776,-
959878303174807552,Seb217,248827663,2018-02-04,01:26,1,0,"""La saison 10 inédite de #TheBigBangTheory démarre tout de suite sur #NRJ12 #TBBT""",-,#TheBigBangTheory #NRJ12 #TBBT,https://twitter.com/Seb217/status/959878303174807552,-
959874649378185218,Jonathan_Bod,1591201466,2018-02-04,01:12,2,3,"""Ce soir saison 10 de #TheBigBangTheory sur @NRJ12lachaine !!! Par contre que 3 épisodes d'à peine 20 minutes c'est pas lourd mais on va s'en contenter""",@NRJ12lachaine,#TheBigBangTheory,https://twitter.com/Jonathan_Bod/status/959874649378185218,-
959874298881236994,gioviannac,2971242130,2018-02-04,01:10,1,2,"""#TheBigBangTheory S10 ce soir sur NRJ12 @bigbangtheory pic.twitter.com/w5JGN6aG7K""",@bigbangtheory,#TheBigBangTheory,https://twitter.com/gioviannac/status/959874298881236994,-
959873823104479232,vviervier4,925338195176427521,2018-02-04,01:08,1,1,"""#thebigbangtheory : #it pic.twitter.com/oIfliIPqT4""",-,#thebigbangtheory #it,https://twitter.com/vviervier4/status/959873823104479232,-
959870758330695682,karimarisolqp,795527054,2018-02-04,00:56,0,0,"""Remembering bernardette and Howard love's story #TheBigBangTheory #sonyonsaturday""",-,#TheBigBangTheory #sonyonsaturday,https://twitter.com/karimarisolqp/status/959870758330695682,-
959864314453725185,PlaceToBe_net,71020659,2018-02-04,00:31,0,0,"""[À la TV ce soir 2/2] La série US #TheBigBangTheory saison 10 inédite à 20h55 sur @NRJ12lachaine . Le film fantastique Américain La 5e Vague à 22h25 sur @canalplus + d'après la saga littéraire de Rick Yancey édité dans la @CollectionR . pic.twitter.com/FRolsRKcUO""",@NRJ12lachaine @canalplus @CollectionR,#TheBigBangTheory,https://twitter.com/PlaceToBe_net/status/959864314453725185,-
959864075101487105,NRJ12lachaine,95667467,2018-02-04,00:30,7,19,"""ÉVÉNEMENT : J-J ! Ne manquez pas la saison 10 de #TheBigBangTheory ce soir à 20.55 sur @NRJ12lachaine Voici quelques indices sur #PennyEtLeonard dans cette saison inédite ! Alors, une idée ? pic.twitter.com/MGyTQOCqx8""",@NRJ12lachaine,#TheBigBangTheory #PennyEtLeonard,https://twitter.com/NRJ12lachaine/status/959864075101487105,-
959850431932452865,FormulaTV,17634874,2018-02-03,23:35,1,2,"""Te contamos LO MEJOR del 11x15 de #TheBigBangTheory en el que Leonard escribe su primera novela http:// frml.tv/76475 pic.twitter.com/BeaoANrOcZ""",-,#TheBigBangTheory,https://twitter.com/FormulaTV/status/959850431932452865,http://frml.tv/76475
959849760596279297,SpoilerTV,15270559,2018-02-03,23:33,2,4,"""#TheBigBangTheory - The Novelization Correlation - Review: "Book of Revelations" http:// dlvr.it/QDtC3x pic.twitter.com/RLBPDVdZW0""",-,#TheBigBangTheory,https://twitter.com/SpoilerTV/status/959849760596279297,http://dlvr.it/QDtC3x
959847209276669952,simpletechman,2322723913,2018-02-03,23:23,0,0,"""#TheBigBangTheory - S11E15 http:// bit.ly/2s2gy1B #TVShows pic.twitter.com/bgexABEz5l""",-,#TheBigBangTheory #TVShows,https://twitter.com/simpletechman/status/959847209276669952,http://bit.ly/2s2gy1B
959843982418305029,MediasFrance,2802156517,2018-02-03,23:10,1,2,"""La saison 10 inédite de #TheBigBangTheory arrive ce soir sur NRJ12 #TBBT pic.twitter.com/nxz4T1yJrq""",-,#TheBigBangTheory #TBBT,https://twitter.com/MediasFrance/status/959843982418305029,-
959834378905030656,aastha_boora,97025125,2018-02-03,22:32,0,2,"""I thought nothing entertaining could come out of the dragged #theBigBangTheory , but then comes #YoungSheldon""",-,#theBigBangTheory #YoungSheldon,https://twitter.com/aastha_boora/status/959834378905030656,-
959834042010079232,eljovensheldon,921572962939088896,2018-02-03,22:30,0,0,"""Sus hermanos siempre fueron necios e insoportables, no como Shelly, pero se comportaban de forma similar a los simios x'D. #ElJovenSheldon ' #BigBangTheory ' #YoungSheldon ' #TheBigBangTheory ' pic.twitter.com/xaG0BR2NAw""",-,#ElJovenSheldon #BigBangTheory #YoungSheldon #TheBigBangTheory,https://twitter.com/eljovensheldon/status/959834042010079232,-
959833881598820353,FanFestNews,975944918,2018-02-03,22:30,0,1,"""#TheBigBangTheory Recap “The Novelization Correlation” http:// fanfest.com/2018/02/02/the -big-bang-theory-recap-the-novelization-correlation/ … pic.twitter.com/id9N527pER""",-,#TheBigBangTheory,https://twitter.com/FanFestNews/status/959833881598820353,http://fanfest.com/2018/02/02/the-big-bang-theory-recap-the-novelization-correlation/
959833876599320577,eCarteleraMX,2356679496,2018-02-03,22:30,0,0,"""#YoungSheldon desvela el origen de la canción 'Soft Kitty’ en un momento que encantará a los fans de #TheBigBangTheory #TBBT https://www. ecartelera.com.mx/noticias/big-b ang-theory-young-sheldon-origen-cancion-soft-kitty/ … pic.twitter.com/VWkLEFkrUU""",-,#YoungSheldon #TheBigBangTheory #TBBT,https://twitter.com/eCarteleraMX/status/959833876599320577,https://www.ecartelera.com.mx/noticias/big-bang-theory-young-sheldon-origen-cancion-soft-kitty/
959823887159656448,KalPDG,2822164111,2018-02-03,21:50,0,0,"""Todo esta bien en el universo, hasta que te das cuenta que aún no se sabe el apellido de Penny en #TheBigBangTheory""",-,#TheBigBangTheory,https://twitter.com/KalPDG/status/959823887159656448,-
959823864288116737,Lizzie_9265,117460715,2018-02-03,21:50,0,0,"""Aaaaaw #Shamy #TheBigBangTheory #TBBT pic.twitter.com/82fSLak8lQ""",-,#Shamy #TheBigBangTheory #TBBT,https://twitter.com/Lizzie_9265/status/959823864288116737,-
959821768990101504,prb977,286032869,2018-02-03,21:41,1,9,"""Q: Why can you not trust atoms ? A: Because they make up everything. #TheBigBangTheory""",-,#TheBigBangTheory,https://twitter.com/prb977/status/959821768990101504,-
959820786256269312,andreiacpr,3108700427,2018-02-03,21:38,0,0,"""Sheldon is a sweetheart trying to change for Amy. He loves her, he wants to see her happy, he wants the best for her. This is so cute. #TBBT #TheBigBangTheory""",-,#TBBT #TheBigBangTheory,https://twitter.com/andreiacpr/status/959820786256269312,-
959819325816393728,sondage_seriefr,4747778075,2018-02-03,21:32,0,1,"""C’est partie! Lancez le #lameilleureserie201718 !! Premier tour : Groupe B : #LaCasaDePapel #TheBigBangTheory #americanhorrorstory #The100 Bonne chance ! :)""",-,#lameilleureserie201718 #LaCasaDePapel #TheBigBangTheory #americanhorrorstory #The100,https://twitter.com/sondage_seriefr/status/959819325816393728,-
959815638352089091,Forrest73,55849360,2018-02-03,21:17,0,0,"""The Big Bang Theory 11x15 "The Novelization Correlation" #BigBangTheory #TheBigBangTheory http:// ift.tt/2nu2k4Y pic.twitter.com/hTA0ANdSJ2""",-,#BigBangTheory #TheBigBangTheory,https://twitter.com/Forrest73/status/959815638352089091,http://ift.tt/2nu2k4Y
959812820866039809,IAmFozzitude,125767873,2018-02-03,21:06,0,0,"""Halfway through season 11 and I'm still waiting. #timehop #thebigbangtheory https://www. instagram.com/p/BevWMXpDqeP/""",-,#timehop #thebigbangtheory,https://twitter.com/IAmFozzitude/status/959812820866039809,https://www.instagram.com/p/BevWMXpDqeP/
959810319077003266,christinema70,872114120,2018-02-03,20:56,4,5,"""#QVEMF #TheVoice #leplusgrandcabaret #ONPC #cassandre #TheProfessional #la5emevague #EchappeesBelles #Hawaii50 #HawaiiFive0 #neron #LaCitationDuJour #SportLitteratureEtCinema #hightech #laurentbaffie #TheSimpsons #columbo #TheBigBangTheory #Flashback #Flashtalk #france #Irlande pic.twitter.com/4Kadbj0DpZ""",-,#QVEMF #TheVoice #leplusgrandcabaret #ONPC #cassandre #TheProfessional #la5emevague #EchappeesBelles #Hawaii50 #HawaiiFive0 #neron #LaCitationDuJour #SportLitteratureEtCinema #hightech #laurentbaffie #TheSimpsons #columbo #TheBigBangTheory #Flashback #Flashtalk #france #Irlande,https://twitter.com/christinema70/status/959810319077003266,-
959804704803966976,PixelZakki,707616304287641600,2018-02-03,20:34,0,2,"""Le temps va me parraitre trééés lonnnnnng...ARGH J'EN PEUX PLUS JE VEUX REGARDÉ MTN !!! #TheBigBangTheory pic.twitter.com/2afILYtNSM""",-,#TheBigBangTheory,https://twitter.com/PixelZakki/status/959804704803966976,-
959803363444617216,Iryna_Prynda,1553499836,2018-02-03,20:28,0,2,"""Шелдон: буду писати гнівні коментарі в інтернеті на його шоу Емі: але ти його навіть не бачив Шелдон: ти взагалі знаєш шо таке Інтернет? #TheBigBangTheory""",-,#TheBigBangTheory,https://twitter.com/Iryna_Prynda/status/959803363444617216,-
959802383751630848,solitosbronzo,2543775782,2018-02-03,20:24,0,0,"""Guardare #TheBigBangTheory sta diventando straniante come guadare Rabbits di Lynch. pic.twitter.com/9Fe1dQ9Kbb""",-,#TheBigBangTheory,https://twitter.com/solitosbronzo/status/959802383751630848,-
959798419018715136,Ilse_Futbolista,284599200,2018-02-03,20:09,0,0,"""haha Georgie #TheBigBangTheory""",-,#TheBigBangTheory,https://twitter.com/Ilse_Futbolista/status/959798419018715136,-
959794987327213568,DizimvarCom,2450022702,2018-02-03,19:55,0,0,"""The Big Bang Theory 11.Sezon 15.Bölüm Türkçe Altyazılı #TheBigBangTheory http://www. dizimvarx.com/the-big-bang-t heory-11-sezon-15-bolum/ …""",-,#TheBigBangTheory,https://twitter.com/DizimvarCom/status/959794987327213568,http://www.dizimvarx.com/the-big-bang-theory-11-sezon-15-bolum/
959788320350982144,Ilse_TVShows,2435634985,2018-02-03,19:29,0,0,"""gonna watch #theBigBangtheory""",-,#theBigBangtheory,https://twitter.com/Ilse_TVShows/status/959788320350982144,-
959781932329504768,MsLeeRay,72340153,2018-02-03,19:03,0,0,"""Lmfaooo Stewart #TheBigBangTheory""",-,#TheBigBangTheory,https://twitter.com/MsLeeRay/status/959781932329504768,-
959778620041515008,Cindy_Yng,444941504,2018-02-03,18:50,0,0,"""Elle est belle Penny dans #TheBigBangTheory @NRJ12lachaine""",@NRJ12lachaine,#TheBigBangTheory,https://twitter.com/Cindy_Yng/status/959778620041515008,-
959777716550750209,Barbrasalviato,1899694225,2018-02-03,18:46,0,6,"""Si, ho chiamato il mio criceto Sheldon. #TheBigBangTheory""",-,#TheBigBangTheory,https://twitter.com/Barbrasalviato/status/959777716550750209,-
959775635995537408,casstudiotv,579043135,2018-02-03,18:38,0,0,"""#Теориябольшоговзрыва #TheBigBangTheory #NewEpisode #CasStudio http:// casstudio.tv/viewtopic.php? t=3411 …""",-,#Теориябольшоговзрыва #TheBigBangTheory #NewEpisode #CasStudio,https://twitter.com/casstudiotv/status/959775635995537408,http://casstudio.tv/viewtopic.php?t=3411
959774786418221057,J_ppoh,620798135,2018-02-03,18:35,0,0,"""Amy: You can’t criticize something you haven’t seen Sheldon: I’m sorry. Are you familiar with the internet? #TheBigBangTheory""",-,#TheBigBangTheory,https://twitter.com/J_ppoh/status/959774786418221057,-
959766682838470657,milyunaseries,1863836348,2018-02-03,18:03,0,1,"""1) #Audiencias finales jueves 01/02 EEUU: #TheBigBangTheory 14.69m/ 2.9 #GreysAnatomy 8.93m/ 2.3 #YoungSheldon 12.92m/ 2.3 #Mom 9.12m/ 1.4 #Scandal 5.62m/ 1.4 #LifeinPieces 7.12m/ 1.2 #WillandGrace 4.12m/ 1.2 #Superstore 3.42m/ 1.1 #TheGoodPlace 3.19m/ 1.1""",-,#Audiencias #TheBigBangTheory #GreysAnatomy #YoungSheldon #Mom #Scandal #LifeinPieces #WillandGrace #Superstore #TheGoodPlace,https://twitter.com/milyunaseries/status/959766682838470657,-
959765206816706560,King1Brutal,887048799948070912,2018-02-03,17:57,0,0,"""Comunque come tutte le sitcom americane che durano parecchie stagioni, anche #TheBigBangTheory è diventato una #telenovela ... Peccato. pic.twitter.com/S1EtS8tBLh""",-,#TheBigBangTheory #telenovela,https://twitter.com/King1Brutal/status/959765206816706560,-
959763896612675584,dreamhope13,501832174,2018-02-03,17:51,0,1,"""Sti youtubers mi fanno sempre di più morire dal ridere. Su Instagram ho visto una foto dove Cleo Toms promuoveva #TheBigBangTheory ma scommetto che non l’ha nemmeno mai vista.""",-,#TheBigBangTheory,https://twitter.com/dreamhope13/status/959763896612675584,-
959747601192095746,Alice_dea,1679564647,2018-02-03,16:47,0,0,"""#TheBigBangTheory S11E15""",-,#TheBigBangTheory,https://twitter.com/Alice_dea/status/959747601192095746,-
959746779884421120,RobertoMoser,1459992624,2018-02-03,16:43,0,0,"""I’ll say something I have not said in a while: I really enjoyed the latest #TheBigBangTheory episode. It was genuinely funny, for a change.""",-,#TheBigBangTheory,https://twitter.com/RobertoMoser/status/959746779884421120,-
959738431353090049,StefanoSergio17,374045174,2018-02-03,16:10,0,0,"""#TheBigBangTheory #Raj pic.twitter.com/ffI1H4AITj""",-,#TheBigBangTheory #Raj,https://twitter.com/StefanoSergio17/status/959738431353090049,-
959732963310174208,Emiliepern0t,398800178,2018-02-03,15:49,0,0,"""#TheBigBangTheory #Sheldon https://www. instagram.com/p/BeuxxuKBqUH/""",-,#TheBigBangTheory #Sheldon,https://twitter.com/Emiliepern0t/status/959732963310174208,https://www.instagram.com/p/BeuxxuKBqUH/
959729625986420738,ire_tgw,223247530,2018-02-03,15:35,1,11,"""Well hello there Christine Baranski! The best thing on #TheBigBangTheory lately pic.twitter.com/iGAEnwphcM""",-,#TheBigBangTheory,https://twitter.com/ire_tgw/status/959729625986420738,-
959724377096048640,TiffaniLdv,1370937548,2018-02-03,15:14,1,4,"""#TheBigBangTheory le samedi matin c’est le sang""",-,#TheBigBangTheory,https://twitter.com/TiffaniLdv/status/959724377096048640,-
959713067306307585,NRJ12lachaine,95667467,2018-02-03,14:30,10,52,"""C'est le jour J ! La saison 10 inédite de #TheBigBangTheory produite par @warnerbrosfr , c'est ce soir à 20.55 Vous serez là ?! #TBBT pic.twitter.com/0TgWaSbOWF""",@warnerbrosfr,#TheBigBangTheory #TBBT,https://twitter.com/NRJ12lachaine/status/959713067306307585,-
959701786029273088,Ryoko98,30447403,2018-02-03,13:45,0,0,"""Soft kitty warm kitty Little ball of fur Happy kitty sleepy kitty Purr purr purr #YoungSheldon #TheBigBangTheory""",-,#YoungSheldon #TheBigBangTheory,https://twitter.com/Ryoko98/status/959701786029273088,-
959694859899633664,ceciaiello,137763456,2018-02-03,13:17,0,0,"""Maratón nerdie de #TheBigBangTheory""",-,#TheBigBangTheory,https://twitter.com/ceciaiello/status/959694859899633664,-
959689489449934848,LArtra,590226096,2018-02-03,12:56,2,5,"""TheBigBangTheory :When geeky scientists can be main characters in a hit primetime series, you know there's hope for the world -- NdGT""",-,-,https://twitter.com/LArtra/status/959689489449934848,-
959670669800767489,HuldericJan,811624250998136833,2018-02-03,11:41,0,0,"""Can you beat my #TheBigBangTheory time 3m 44.44s? Get #TriviaCraft to see! iPhone http:// bit.ly/Trivia_Craft Android http:// bit.ly/triviacraftA pic.twitter.com/aZbr7zrjvR""",-,#TheBigBangTheory #TriviaCraft,https://twitter.com/HuldericJan/status/959670669800767489,http://bit.ly/Trivia_Craft,http://bit.ly/triviacraftA
959661814995812352,vChaitanya937,758635234455760897,2018-02-03,11:06,0,1,"""Anyone thinks #Brooklyn99 show is way funnier than #TheBigBangTheory ?""",-,#Brooklyn99 #TheBigBangTheory,https://twitter.com/vChaitanya937/status/959661814995812352,-
959655369667571712,kaoringsari YoungSheldon,243051102,2018-02-03,10:40,0,1,"""It’s good when you are Sick. Soft Kitty Warm Kitty Love this Song! #Sheldon #goodnight #TheBigBangTheory https:// twitter.com/youngsheldon/s tatus/959471501622755328 …""",-,#Sheldon #goodnight #TheBigBangTheory,https://twitter.com/kaoringsari/status/959655369667571712,https://twitter.com/youngsheldon/status/959471501622755328
959652671895425024,FanFestNews,975944918,2018-02-03,10:30,0,2,"""Johnny Galecki hints that season 12 might be the end for #TheBigBangTheory http:// fanfest.com/2018/01/06/joh nny-galecki-hints-that-season-12-might-be-the-end-for-the-big-bang-theory/ … pic.twitter.com/mlrQ6jF4Nb""",-,#TheBigBangTheory,https://twitter.com/FanFestNews/status/959652671895425024,http://fanfest.com/2018/01/06/johnny-galecki-hints-that-season-12-might-be-the-end-for-the-big-bang-theory/
959652668519034880,ZeeCafe,250027003,2018-02-03,10:30,0,5,"""Binge on your favourite shows this Saturday and get ready for a laughter riot! Enjoy #TheBigBangTheory and #TwoAndAHalfMen today 11 am onwards.""",-,#TheBigBangTheory #TwoAndAHalfMen,https://twitter.com/ZeeCafe/status/959652668519034880,-
959649596225048576,el_eri,41496872,2018-02-03,10:17,0,0,"""The Big Bang Theory: The Solo Oscillation (S11.E13) #TheBigBangTheory http://www. imdb.com/title/tt667446 8/ …""",-,#TheBigBangTheory,https://twitter.com/el_eri/status/959649596225048576,http://www.imdb.com/title/tt6674468/
959638972564619264,TwtJunkie,25276858,2018-02-03,09:35,0,3,"""A science joke... #TheBigBangTheory pic.twitter.com/BfSY4ZWVbI""",-,#TheBigBangTheory,https://twitter.com/TwtJunkie/status/959638972564619264,-
959635102958530560,abhinav_mall,36043241,2018-02-03,09:20,0,0,"""Even I had a DVD, balloon & glue lying around, so made a #hovercraft . #TheBigBangTheory #S11E15""",-,#hovercraft #TheBigBangTheory #S11E15,https://twitter.com/abhinav_mall/status/959635102958530560,-
959635102610444288,Vinabha_bishen,400165933,2018-02-03,09:20,0,0,"""Even I had a DVD, balloon & glue lying around, so made a #hovercraft . #TheBigBangTheory #S11E15""",-,#hovercraft #TheBigBangTheory #S11E15,https://twitter.com/Vinabha_bishen/status/959635102610444288,-
959632026398633984,TwtJunkie,25276858,2018-02-03,09:07,0,0,"""Who else thinks it would be super fun to watch a real Professor Proton Show? #TheBigBangTheory pic.twitter.com/Ufdl6lBMZg""",-,#TheBigBangTheory,https://twitter.com/TwtJunkie/status/959632026398633984,-
959613677002481664,Rev_D_UK,808133670821302272,2018-02-03,07:55,0,0,"""gonna chill for a wee bit - watch #TheBigBangTheory and then go through some recently written poetry and double check to see if I've typed them up #LifeOfAWriter #AmWorking :-)""",-,#TheBigBangTheory #LifeOfAWriter #AmWorking,https://twitter.com/Rev_D_UK/status/959613677002481664,-
959606945383616512,TV_aholic,21675274,2018-02-03,07:28,0,0,"""Watching The Big Bang Theory https:// telfie.com/the-big-bang-t heory … @bigbangtheory #TheBigBangTheory #TBBT #CBS @CBS #nowwatching #telfie (via @telfieapp ) http:// telfie.co/0fQBU1""",@bigbangtheory @CBS @telfieapp,#TheBigBangTheory #TBBT #CBS #nowwatching #telfie,https://twitter.com/TV_aholic/status/959606945383616512,https://telfie.com/the-big-bang-theory,http://telfie.co/0fQBU1
959599739871232001,Polancs,89573230,2018-02-03,06:59,0,0,"""✔︎ s11e15 of #TheBigBangTheory (★★★★★)""",-,#TheBigBangTheory,https://twitter.com/Polancs/status/959599739871232001,-
959591414157008896,GarageRock,22912734,2018-02-03,06:26,0,0,"""Been watching #TheBigBangTheory since day 1 and just noticed that each door has a doorbell.""",-,#TheBigBangTheory,https://twitter.com/GarageRock/status/959591414157008896,-
959591175043903493,AmandaHilden,1468296744,2018-02-03,06:25,0,1,"""Still hilarious! I would feel the same as Amy. Sheldon gifting Amy getting crazy on getting a tiara-The Big Bang Theory... https:// youtu.be/Qkfs1i3Cpi8 #TheBigBangTheory""",-,#TheBigBangTheory,https://twitter.com/AmandaHilden/status/959591175043903493,https://youtu.be/Qkfs1i3Cpi8
959590698965241861,Aaron__Segura,591008230,2018-02-03,06:23,0,0,"""watching the new episode of #TheBigBangTheory""",-,#TheBigBangTheory,https://twitter.com/Aaron__Segura/status/959590698965241861,-
959588865215553536,KalStarHill,97772315,2018-02-03,06:16,1,1,"""#TheBigBangTheory - 11x15 "La novelización de la correlación" | [MEGA] [OPENLOAD] | SUBTITULADO Calidad HD 720p: https:// goo.gl/49DhsN pic.twitter.com/qjMz5qziap""",-,#TheBigBangTheory,https://twitter.com/KalStarHill/status/959588865215553536,https://goo.gl/49DhsN
959580135790907392,rgorskic,704785848521375744,2018-02-03,05:41,0,1,"""#GreysAnatomy 14x11 #Scandal 7x10 #HTGAWM 4x11 #TheBigBangTheory 11x15 #TheGoodPlace 2x12""",-,#GreysAnatomy #Scandal #HTGAWM #TheBigBangTheory #TheGoodPlace,https://twitter.com/rgorskic/status/959580135790907392,-
959576468882935808,coldceptions,388987242,2018-02-03,05:27,2,0,"""This line is dope #thebigbangtheory pic.twitter.com/t0cOCWNhJY""",-,#thebigbangtheory,https://twitter.com/coldceptions/status/959576468882935808,-
959572794861326341,vibhanshukumar,57312416,2018-02-03,05:12,0,0,"""Damn ...The beggining of the Thebigbangtheory — watching Young Sheldon""",-,-,https://twitter.com/vibhanshukumar/status/959572794861326341,-
959571018112229376,proudloudlib,26806505,2018-02-03,05:05,0,0,"""Forget politics for a minute. I love #youngsheldon . The casting is so brilliant, it even adds new dimensions to reruns of #TheBigBangTheory . Which I watch way more than I’m admitting.""",-,#youngsheldon #TheBigBangTheory,https://twitter.com/proudloudlib/status/959571018112229376,-
959566514302210048,Katiexlmx,3010679679,2018-02-03,04:47,3,15,"""BIG MOOD: Christine Baranski ripping her dress #TheBigBangTheory pic.twitter.com/qvm2pDkO6O""",-,#TheBigBangTheory,https://twitter.com/Katiexlmx/status/959566514302210048,-
959566052492500992,csdesigns_,472571987,2018-02-03,04:45,0,1,"""New TV Show Wallpapers for Free Wallpaper Friday #OrangeIsTheNewBlack #StrangerThings #TheBigBangTheory #CSDESIGNS pic.twitter.com/vsOptH55g8""",-,#OrangeIsTheNewBlack #StrangerThings #TheBigBangTheory #CSDESIGNS,https://twitter.com/csdesigns_/status/959566052492500992,-
959563931110068225,Katiexlmx,3010679679,2018-02-03,04:37,1,12,"""It’s fair to say that Christine Baranski killed us all with this scene ...her ripping her dress is just so damn sexy #TheBigBangTheory pic.twitter.com/YgLEpaBf8a""",-,#TheBigBangTheory,https://twitter.com/Katiexlmx/status/959563931110068225,-
