ID,Username,Author ID,Date,Time,Retweets,Favorites,Text,Mentions,Hashtags,Permalink,URL
19830336720474112,markb44z,6382412,2010-12-29,00:31,0,0,"""I am watching The Simpsons http://bit.ly/9POnEy #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/markb44z/status/19830336720474112,-
19822184239202305,5_15,153478019,2010-12-28,23:59,0,0,"""The Who on #thesimpsons fucking class """,-,#thesimpsons,https://twitter.com/5_15/status/19822184239202305,-
19820681101312001,TeaYouSHAR,41567830,2010-12-28,23:53,0,0,"""Springfield guys taking on Ogdenville And. Tru fun.. Boom Boom ! #thesimpsons""",-,#thesimpsons,https://twitter.com/TeaYouSHAR/status/19820681101312001,-
19820449168891904,IamChrisJules,94404586,2010-12-28,23:52,0,0,"""#TheSimpsons or #FamilyGuy ?""",-,#TheSimpsons #FamilyGuy,https://twitter.com/IamChrisJules/status/19820449168891904,-
19819235228258304,Aaksha,25658064,2010-12-28,23:47,0,0,"""It's 'Doh' time #thesimpsons""",-,#thesimpsons,https://twitter.com/Aaksha/status/19819235228258304,-
19813875469787136,ACR_Digital,21853499,2010-12-28,23:26,0,0,"""Watching #thesimpsons still makes me chuckle! Next #twoandahalfmen @charlieharper is my hero :-)""",@charlieharper,#thesimpsons #twoandahalfmen,https://twitter.com/ACR_Digital/status/19813875469787136,-
19813511991402496,tainalliima,212293380,2010-12-28,23:24,0,0,"""Willingness to watch #TheSimpsons miss Homer's jokes: B""",-,#TheSimpsons,https://twitter.com/tainalliima/status/19813511991402496,-
19812812230500352,Dylsy,49305762,2010-12-28,23:21,0,0,""""Being President is easy - you just point the army and shoot" #thesimpsons""",-,#thesimpsons,https://twitter.com/Dylsy/status/19812812230500352,-
19812545003003904,GualterR,163681285,2010-12-28,23:20,0,0,"""I will fly a wheelbarrow in case it rains #thesimpsons ajajjajaja""",-,#thesimpsons,https://twitter.com/GualterR/status/19812545003003904,-
19806324493651968,granateymostaza,99783829,2010-12-28,22:56,0,0,"""Fiesta with Pizza! Fiesta with Pizzaaa! (8) #TheSimpsons""",-,#TheSimpsons,https://twitter.com/granateymostaza/status/19806324493651968,-
19803840064782337,milenetoda,31045255,2010-12-28,22:46,0,0,"""#TheSimpsons it´s like #TheSims .The children don't grow up and they just interact with Springfield's citizens.""",-,#TheSimpsons #TheSims,https://twitter.com/milenetoda/status/19803840064782337,-
19799749313953793,Nick_Keeler,40626913,2010-12-28,22:30,0,0,""""The Capital of Montana is not Hannah" #thesimpsons""",-,#thesimpsons,https://twitter.com/Nick_Keeler/status/19799749313953793,-
19797585686437888,MattOBoyle99 KatieStars,129256707,2010-12-28,22:21,0,0,"""@katiestars In my best Comic Book Guy voice. "New York Mets. Worst. Franchise. Ever!" #thesimpsons #mets #MLB""",@katiestars,#thesimpsons #mets #MLB,https://twitter.com/MattOBoyle99/status/19797585686437888,-
19792004275765248,gcalceta,231462957,2010-12-28,21:59,0,0,"""I am watching The Simpsons http://bit.ly/9POnEy #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/gcalceta/status/19792004275765248,-
19791994826006528,gcalceta,231462957,2010-12-28,21:59,0,0,"""I am watching The Simpsons: Treehouse of Horror http://bit.ly/9lJGHl #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/gcalceta/status/19791994826006528,-
19788943650201600,LoJayyy__,192584063,2010-12-28,21:47,0,0,"""Naaah I Go See #TheSimpsons First!""",-,#TheSimpsons,https://twitter.com/LoJayyy__/status/19788943650201600,-
19785397198397440,AutoRSS2,88769386,2010-12-28,21:33,0,0,"""Deal: PHILIPS ECO RAPID BOIL 3.0KW / 1.7 LITRE KETTLE - AMAZON - £16.90: Found by thesimpsons _ukSaw the deal fo... http://bit.ly/dMBAp2""",-,-,https://twitter.com/AutoRSS2/status/19785397198397440,-
19785380953853952,LB4406,14061488,2010-12-28,21:32,0,0,"""HotUkDeals! Found by thesimpsons _ukSaw the deal for the stainless steel equivalent however decided to pick this... http://bit.ly/hsAVxc""",-,-,https://twitter.com/LB4406/status/19785380953853952,-
19785367137812480,theeasyliving,46213161,2010-12-28,21:32,0,0,"""PHILIPS ECO RAPID BOIL 3.0KW / 1.7 LITRE KETTLE - AMAZON - £16.90: Found by thesimpsons _ukSaw the deal for the ... http://bit.ly/hsAVxc""",-,-,https://twitter.com/theeasyliving/status/19785367137812480,-
19780280344649728,TheNikki420,52178105,2010-12-28,21:12,0,0,"""RT @OUTLANDCAMP : #thesimpsons can help you through any crisis you may be having in your life, lol crazy shit""",@OUTLANDCAMP,#thesimpsons,https://twitter.com/TheNikki420/status/19780280344649728,-
19775224278949888,Gerardo_Enrique,76770713,2010-12-28,20:52,0,0,"""That funny for the love of God ... I can not stop laughing x just listen #TheSimpsons takes away the seriousness of the comic #TheWalkingDead""",-,#TheSimpsons #TheWalkingDead,https://twitter.com/Gerardo_Enrique/status/19775224278949888,-
19772070762127360,blodico,57272635,2010-12-28,20:40,0,0,"""Bob "s Burgers, Fox's new animation for 2011 #TheClevelandShow #TheSimpsons #AmericanDad http://www.blodico.com/129354878658""",-,#TheClevelandShow #TheSimpsons #AmericanDad,https://twitter.com/blodico/status/19772070762127360,-
19763725166714881,Playan,26875904,2010-12-28,20:06,0,0,"""I am watching The Simpsons http://bit.ly/9nlA46 #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/Playan/status/19763725166714881,-
19755972117401600,carmoricardinho,33645514,2010-12-28,19:36,0,0,"""now watching @thesimpsons""",@thesimpsons,-,https://twitter.com/carmoricardinho/status/19755972117401600,-
19752486336200704,ElectronGap,45141387,2010-12-28,19:22,0,0,""""That was a load bearing candy cane" #TheSimpsons""",-,#TheSimpsons,https://twitter.com/ElectronGap/status/19752486336200704,-
19751524875894784,bacaanaal,43755399,2010-12-28,19:18,0,0,"""To here seeing #TheSimpsons, since #QuizTV takes care of Mtv: @""",@,#TheSimpsons #QuizTV,https://twitter.com/bacaanaal/status/19751524875894784,-
19750911416999937,andreasoares_,68975825,2010-12-28,19:15,0,0,"""I'll look at #TheSimpsons (:""",-,#TheSimpsons,https://twitter.com/andreasoares_/status/19750911416999937,-
19744433301884928,donbataco,180418654,2010-12-28,18:50,0,0,"""#inocente palo .... BOOOOMM !! #thesimpsons""",-,#inocente #thesimpsons,https://twitter.com/donbataco/status/19744433301884928,-
19742797158424576,DanJRadcliffeNL,189211055,2010-12-28,18:43,2,0,"""Tweenlight's Edmund ( #thesimpsons #Twilight spoof voiced by Dan) doesn't even #sparkle .... #WeLovePotter""",-,#thesimpsons #Twilight #sparkle #WeLovePotter,https://twitter.com/DanJRadcliffeNL/status/19742797158424576,-
19738254697828352,OUTLANDCAMP,67658965,2010-12-28,18:25,0,0,"""#thesimpsons can help you through any crisis you may be having in your life, lol crazy shit""",-,#thesimpsons,https://twitter.com/OUTLANDCAMP/status/19738254697828352,-
19737355426467840,jkire,15284238,2010-12-28,18:22,0,0,"""s22e8 http://bit.ly/9POnEy #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/jkire/status/19737355426467840,-
19732268289359872,WestCoastJess,17790832,2010-12-28,18:01,0,0,"""On a good note, I finally got my VCR and DVD player hooked up in my room after the DirecTV guy messed it up. :) Watching #TheSimpsons S13.""",-,#TheSimpsons,https://twitter.com/WestCoastJess/status/19732268289359872,-
19719285572108288,stu_fent,69568103,2010-12-28,17:10,0,0,"""The Simpsons has really lost its way. It use to be so charming and full of character. It's been duff for years. #thesimpsons""",-,#thesimpsons,https://twitter.com/stu_fent/status/19719285572108288,-
19706371922468864,tai_pan,18336538,2010-12-28,16:18,0,0,"""RT @BlogtorWho : More Simpsonified Doctor Who. This time Rose Tyler and this year's Crimbo Doctor - http://tinyurl.com/37vazlt #thesimpsons""",@BlogtorWho,#thesimpsons,https://twitter.com/tai_pan/status/19706371922468864,-
19706257363439616,aaoolalita,214775055,2010-12-28,16:18,0,0,"""With her lips the way they are, Angeline could well star in #TheSimpsons soon #TheTourist #itsahindimovie""",-,#TheSimpsons #TheTourist #itsahindimovie,https://twitter.com/aaoolalita/status/19706257363439616,-
19702476148056064,AmazonTracy,24150102,2010-12-28,16:03,0,0,"""RT @BlogtorWho #DoctorWho and #RoseTyler Have Been "Simpsonified" For Our Enjoyment #TARDIS #BlueBox http://tinyurl.com/37vazlt #TheSimpsons""",@BlogtorWho,#DoctorWho #RoseTyler #TARDIS #BlueBox #TheSimpsons,https://twitter.com/AmazonTracy/status/19702476148056064,-
19695168110206976,BlogtorWho,74835605,2010-12-28,15:34,0,4,"""#doctorwho More Simpsonified Doctor Who. This time Rose Tyler and this year's Crimbo Doctor - http://tinyurl.com/37vazlt #thesimpsons""",-,#doctorwho #thesimpsons,https://twitter.com/BlogtorWho/status/19695168110206976,-
19691208934686720,KawtherGhassrah,50316969,2010-12-28,15:18,0,0,"""Rendering & watching #theSimpsons""",-,#theSimpsons,https://twitter.com/KawtherGhassrah/status/19691208934686720,-
19690868273319937,TammyLee_,65336109,2010-12-28,15:17,0,0,"""#theSimpsons""",-,#theSimpsons,https://twitter.com/TammyLee_/status/19690868273319937,-
19690808827445250,dlchristians,55447005,2010-12-28,15:17,0,0,"""Go to bread. #thesimpsons""",-,#thesimpsons,https://twitter.com/dlchristians/status/19690808827445250,-
19685899860189184,Teptot,47594256,2010-12-28,14:57,0,0,"""Sometimes you have to break the rules to free your heart. - #TheSimpsons""",-,#TheSimpsons,https://twitter.com/Teptot/status/19685899860189184,-
19679795872792576,LaurieAWheeler,16639110,2010-12-28,14:33,0,0,"""Chuckle RT @aniboom : "They have the internet on computers now?" ~ Homer Simpson #thesimpsons #quotes""",@aniboom,#thesimpsons #quotes,https://twitter.com/LaurieAWheeler/status/19679795872792576,-
19663896382021632,aniboom,8072622,2010-12-28,13:30,1,1,""""They have the internet on computers now?" ~ Homer Simpson #thesimpsons #quotes""",-,#thesimpsons #quotes,https://twitter.com/aniboom/status/19663896382021632,-
19657181506830336,RadiantQuote,150042081,2010-12-28,13:03,0,0,"""“@iKnowTeenDude: #PickOne FamilyGuy Or theSimpsons ? -Alicia:)” ***Family guy""",@iKnowTeenDude,#PickOne,https://twitter.com/RadiantQuote/status/19657181506830336,-
19650192152199168,TheMiMiWay,200559208,2010-12-28,12:35,0,0,"""#PickOne FamilyGuy Or theSimpsons ? -Alicia:)""",-,#PickOne,https://twitter.com/TheMiMiWay/status/19650192152199168,-
19649439274639360,TheStumeister75,19652977,2010-12-28,12:32,0,0,"""The Simpsons http://bit.ly/9POnEy #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/TheStumeister75/status/19649439274639360,-
19643576279371776,fani_cervantes,136364837,2010-12-28,12:09,0,0,"""RT @RitoOficial : #thesimpsons !// +10000""",@RitoOficial,#thesimpsons,https://twitter.com/fani_cervantes/status/19643576279371776,-
19643144110870529,RitoCerv,89086181,2010-12-28,12:07,0,0,"""#thesimpsons !""",-,#thesimpsons,https://twitter.com/RitoCerv/status/19643144110870529,-
19634446651101184,aarturOMorillo,111194685,2010-12-28,11:33,0,1,"""If the #thesimpsons sofa would talk ...""",-,#thesimpsons,https://twitter.com/aarturOMorillo/status/19634446651101184,-
19632856212963328,crisguerra,17861072,2010-12-28,11:26,0,0,"""coming from my "zweites weihnachten" or Second Christmas, with very dear friends, the Germans have words for everything ... #TheSimpsons""",-,#TheSimpsons,https://twitter.com/crisguerra/status/19632856212963328,-
19629988529577984,MoFavaro_,183796037,2010-12-28,11:15,0,0,"""I'll see #TheSimpsons * - *""",-,#TheSimpsons,https://twitter.com/MoFavaro_/status/19629988529577984,-
19627940027301888,abrahampachecos,103143376,2010-12-28,11:07,0,0,"""watching #TheSimpsons on #Fox rawr!""",-,#TheSimpsons #Fox,https://twitter.com/abrahampachecos/status/19627940027301888,-
19624931255918592,marie_opa,79797211,2010-12-28,10:55,0,0,""""Experience is the name we give to our mistakes" #thesimpsons""",-,#thesimpsons,https://twitter.com/marie_opa/status/19624931255918592,-
19624646114541568,William412,93260089,2010-12-28,10:54,0,0,"""This cock became a marathon. #TheSimpsons""",-,#TheSimpsons,https://twitter.com/William412/status/19624646114541568,-
19622411783643137,Lilivegalo,222472106,2010-12-28,10:45,0,0,"""Thoroughly Joe! Float! #Thesimpsons Gigijes""",-,#TheSimpsons,https://twitter.com/Lilivegalo/status/19622411783643137,-
19621620788240384,EduOrtibar,56616729,2010-12-28,10:42,0,0,"""RT @ j_o_0: Nights! What are you doing? // Tweeting * Facebookeando * watching #TheSimpsons Movie * Pechando Te and no more and you?""",@j_o_0,#TheSimpsons,https://twitter.com/EduOrtibar/status/19621620788240384,-
19620850470756352,emjorogo,26520658,2010-12-28,10:39,0,0,"""@FOX http://bit.ly/9POnEy #TheSimpsons (via @GetGlue )""",@FOX @GetGlue,#TheSimpsons,https://twitter.com/emjorogo/status/19620850470756352,-
19619435350327297,angelhugo,90498190,2010-12-28,10:33,0,0,"""- Dad, am I bad? "No, but the layers of evil on your surface reach almost to the center. #TheSimpsons""",-,#TheSimpsons,https://twitter.com/angelhugo/status/19619435350327297,-
19619360230350849,dihvanity,166975362,2010-12-28,10:33,0,0,"""#TheSimpsons finished, intact I'm going to sleep, until later!""",-,#TheSimpsons,https://twitter.com/dihvanity/status/19619360230350849,-
19616078422347776,thiaraujo,20925197,2010-12-28,10:20,0,0,"""Lots of creativity for a new episode entry !! #thesimpsons""",-,#thesimpsons,https://twitter.com/thiaraujo/status/19616078422347776,-
19615022070112257,thiaraujo,20925197,2010-12-28,10:16,0,0,"""#thesimpsons""",-,#thesimpsons,https://twitter.com/thiaraujo/status/19615022070112257,-
19615018739830785,lolakay,23404097,2010-12-28,10:15,0,0,"""That's me! Huh-oh-muh-eh-er! #TheSimpsons""",-,#TheSimpsons,https://twitter.com/lolakay/status/19615018739830785,-
19613916854231040,dihvanity,166975362,2010-12-28,10:11,0,0,"""People leaving, I'll watch #TheSimpsons, but I'll be #online by cell phone.""",-,#TheSimpsons #online,https://twitter.com/dihvanity/status/19613916854231040,-
19613582090047489,chepetron,77060968,2010-12-28,10:10,0,0,"""#thesimpsons""",-,#thesimpsons,https://twitter.com/chepetron/status/19613582090047489,-
19612285580353537,SharonValdlamar,51268915,2010-12-28,10:05,0,0,"""#TheSimpsons by Fox YA!!""",-,#TheSimpsons,https://twitter.com/SharonValdlamar/status/19612285580353537,-
19610389096431616,PhoenixMielle,218378814,2010-12-28,09:57,0,0,"""@MsBadGUY ummmmmm can you bring me #TheSimpsons season 3??""",@MsBadGUY,#TheSimpsons,https://twitter.com/PhoenixMielle/status/19610389096431616,-
19609275844268032,_THEbosslady,138053738,2010-12-28,09:53,0,0,"""Lol poor Homer #theSimpsons""",-,#theSimpsons,https://twitter.com/_THEbosslady/status/19609275844268032,-
19608333958774785,lolakay,23404097,2010-12-28,09:49,0,0,"""I move for a ... bad...court...thingy. #TheSimpsons""",-,#TheSimpsons,https://twitter.com/lolakay/status/19608333958774785,-
19607512533696514,svandine_,36161110,2010-12-28,09:46,0,0,""""I'm no longer a slave to the Gillette corporation." #TheSimpsons LMAO !!!!!""",-,#TheSimpsons,https://twitter.com/svandine_/status/19607512533696514,-
19607405507645440,jackielpz,210142067,2010-12-28,09:45,0,0,""""Todays the worst day of my life"-Bart... "today is the worst day of your life so farrr"-Homer #thesimpsons""",-,#thesimpsons,https://twitter.com/jackielpz/status/19607405507645440,-
19607127735668736,SharonValdlamar,51268915,2010-12-28,09:44,0,0,"""#TheSimpsons #TheSimpsons #TheSimpsons all the night ... Am I obsessed??""",-,#TheSimpsons #TheSimpsons #TheSimpsons,https://twitter.com/SharonValdlamar/status/19607127735668736,-
19606516508135424,eriikateles,54378874,2010-12-28,09:42,0,0,"""Older Sex ?? Does this exist ?? HAHAHAHA 'watching #TheSimpsons just there to have those crazy words! = P""",-,#TheSimpsons,https://twitter.com/eriikateles/status/19606516508135424,-
19606291437584384,stephmck,23829945,2010-12-28,09:41,0,0,"""Lisa: shut up. Bart: no you shut up! Lisa: this is not going to work. Bart: no! YOU shut up! #thesimpsons""",-,#thesimpsons,https://twitter.com/stephmck/status/19606291437584384,-
19605983655366657,EduOrtibar,56616729,2010-12-28,09:40,0,0,"""Callate Flanders! #theSimpsons""",-,#theSimpsons,https://twitter.com/EduOrtibar/status/19605983655366657,-
19604575988224001,paulotoronto,111753791,2010-12-28,09:34,0,0,"""Ah, here we are. Home at last, http://bit.ly/aTD3nU #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/paulotoronto/status/19604575988224001,-
19604268935806976,mo_cavalini,127084604,2010-12-28,09:33,0,0,"""good morning, you have to leave cedooo, and too watching #thesimpsons""",-,#thesimpsons,https://twitter.com/mo_cavalini/status/19604268935806976,-
19604042606968833,paulotoronto,111753791,2010-12-28,09:32,0,0,"""I haven't seen these guys for a few days. I better check in. http://bit.ly/fhw1Zz #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/paulotoronto/status/19604042606968833,-
19603643749638144,Karen_CarriO,138526623,2010-12-28,09:30,0,0,"""Seeing #TheSimpsons the movie !!""",-,#TheSimpsons,https://twitter.com/Karen_CarriO/status/19603643749638144,-
19603201313480704,November__5th,36800014,2010-12-28,09:29,0,0,"""Bout to watch my favorite show #thesimpsons""",-,#thesimpsons,https://twitter.com/November__5th/status/19603201313480704,-
19600141153472512,YellowSauro,72305142,2010-12-28,09:16,0,0,"""I watched today #TheSimpsons and barely started and I was laughing: D because I'm silly watching cartoons ta good ...""",-,#TheSimpsons,https://twitter.com/YellowSauro/status/19600141153472512,-
19599648209502208,laisdante,59898542,2010-12-28,09:14,0,0,"""going bad with #thesimpsons""",-,#thesimpsons,https://twitter.com/laisdante/status/19599648209502208,-
19598139694522369,Hugo_Cuevas_V,57485064,2010-12-28,09:08,0,0,"""#TheSimpsons Marathon on my lap !!! cool!!! : B""",-,#TheSimpsons,https://twitter.com/Hugo_Cuevas_V/status/19598139694522369,-
19596428691116032,an_Gelicca,21713019,2010-12-28,09:02,0,0,"""Watching #thesimpsons !! http://myloc.me/fNLEH""",-,#thesimpsons,https://twitter.com/an_Gelicca/status/19596428691116032,-
19593472390463489,SharonValdlamar,51268915,2010-12-28,08:50,0,0,"""Hahahaha I can not stop laughing with #TheSimpsons""",-,#TheSimpsons,https://twitter.com/SharonValdlamar/status/19593472390463489,-
19593205490130944,shey_mat Poesia_Beat,66028175,2010-12-28,08:49,0,0,"""@pablormm true that yes! Hehehe ahota stoy in paradise !! Ponchito + BB + TheSimpsons hhahahaha""",@pablormm,-,https://twitter.com/shey_mat/status/19593205490130944,-
19592810986479616,SharonValdlamar,51268915,2010-12-28,08:47,0,0,"""I'm obsesses ... Watch #TheSimpsons movie""",-,#TheSimpsons,https://twitter.com/SharonValdlamar/status/19592810986479616,-
19589397313753088,IsaBolivarP,135610615,2010-12-28,08:34,0,0,"""I went to see #thesimpsons on Fox :) #Off""",-,#thesimpsons #Off,https://twitter.com/IsaBolivarP/status/19589397313753088,-
19587793839718400,Roxi_Magallanes,139469578,2010-12-28,08:27,0,0,"""#NM .! RT @Monic_Valentina #TheSimpsons""",@Monic_Valentina,#NM #TheSimpsons,https://twitter.com/Roxi_Magallanes/status/19587793839718400,-
19587200744165377,Monicavriverah,180498000,2010-12-28,08:25,0,0,"""#TheSimpsons""",-,#TheSimpsons,https://twitter.com/Monicavriverah/status/19587200744165377,-
19586463431655425,absurdu_s,111744892,2010-12-28,08:22,0,0,"""Pork spider, spider pig evil attacks with its web .. Ah! I love that damn movie #THESIMPSONS""",-,#THESIMPSONS,https://twitter.com/absurdu_s/status/19586463431655425,-
19586324864434176,natalacosta,98689166,2010-12-28,08:21,0,0,"""IDK why but watching #TheSimpsons never gets old for me :)""",-,#TheSimpsons,https://twitter.com/natalacosta/status/19586324864434176,-
19582297246273536,GeneCaro,34763256,2010-12-28,08:05,0,0,"""donde? RT @ElChivaS923 #theSimpsons Movie YA!!""",@ElChivaS923,#theSimpsons,https://twitter.com/GeneCaro/status/19582297246273536,-
19581670755663875,ElChivaS923,114918255,2010-12-28,08:03,0,0,"""#theSimpsons Movie YA!!""",-,#theSimpsons,https://twitter.com/ElChivaS923/status/19581670755663875,-
19581206538485760,Inask,26783416,2010-12-28,08:01,0,0,"""#Thesimpsons the movie per channel #FOX""",-,#Thesimpsons #FOX,https://twitter.com/Inask/status/19581206538485760,-
19580579158695936,Hempoli,82212272,2010-12-28,07:59,0,0,"""Season 20 Episode 20  http://bit.ly/cmBdPq #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/Hempoli/status/19580579158695936,-
19579817334669312,CesarCasstella,131084979,2010-12-28,07:56,0,0,"""Mod Flandres, dying in one chapter and reviving the next since 1987 #TheSimpsons""",-,#TheSimpsons,https://twitter.com/CesarCasstella/status/19579817334669312,-
19579736720146432,Dre_Martins,12304802,2010-12-28,07:55,0,0,"""watching #TheSimpsons""",-,#TheSimpsons,https://twitter.com/Dre_Martins/status/19579736720146432,-
19579200776175616,CliffyD,55708853,2010-12-28,07:53,0,0,"""Got Skittles in my stocking...just realized that had I not already drank my last beer, I could have made some Skittlebrau. FML #thesimpsons""",-,#thesimpsons,https://twitter.com/CliffyD/status/19579200776175616,-
19578711607091201,SharonValdlamar,51268915,2010-12-28,07:51,0,0,"""I love #TheSimpsons movie!!!""",-,#TheSimpsons,https://twitter.com/SharonValdlamar/status/19578711607091201,-
19573114320977921,SharonValdlamar,51268915,2010-12-28,07:29,0,0,"""Papa I am bad inside, no son but the layers of evil on your surface reach almost to the center #TheSimpsons""",-,#TheSimpsons,https://twitter.com/SharonValdlamar/status/19573114320977921,-
19572670274215936,SharonValdlamar,51268915,2010-12-28,07:27,0,0,"""I can't watch the episode to #TheSimpsons n' @Katyperry""",@Katyperry,#TheSimpsons,https://twitter.com/SharonValdlamar/status/19572670274215936,-
19572295794163712,cooljames27,27598252,2010-12-28,07:26,0,0,"""i hope they still make that shampoo i like - Sideshow Bob #TheSimpsons""",-,#TheSimpsons,https://twitter.com/cooljames27/status/19572295794163712,-
19571780800745472,cooljames27,27598252,2010-12-28,07:24,0,0,"""haha sideshow bob and his brother so so funny #TheSimpsons""",-,#TheSimpsons,https://twitter.com/cooljames27/status/19571780800745472,-
19569820802490368,cooljames27,27598252,2010-12-28,07:16,0,0,"""lol homer thinking Bart is gay is so so funny #TheSimpsons""",-,#TheSimpsons,https://twitter.com/cooljames27/status/19569820802490368,-
19568725367721984,SharonValdlamar,51268915,2010-12-28,07:12,0,0,"""Watching #TheSimpsons ...""",-,#TheSimpsons,https://twitter.com/SharonValdlamar/status/19568725367721984,-
19567511393542144,Filly_,26420019,2010-12-28,07:07,0,0,"""Millhouse is one of my favorite characters! Hilarious! #TheSimpsons""",-,#TheSimpsons,https://twitter.com/Filly_/status/19567511393542144,-
19567001571692544,danielcaztro,31681923,2010-12-28,07:05,0,0,"""Which one? Haha RT @Mackbeat92: @katyperry Just saw you on a episode of #TheSimpsons and I loved the dialogue you had!""",@Mackbeat92 @katyperry,#TheSimpsons,https://twitter.com/danielcaztro/status/19567001571692544,-
19558925389012992,Saabira23,131331314,2010-12-28,06:33,0,0,"""goona watch #TheSimpsons #Movie !!!!!!!!!!!!!!!! yiipppyyyy!!!!(=""",-,#TheSimpsons #Movie,https://twitter.com/Saabira23/status/19558925389012992,-
19556334143803392,DehhhDiias,54415411,2010-12-28,06:22,0,0,"""Palmas pro alaskaa #thesimpsons""",-,#thesimpsons,https://twitter.com/DehhhDiias/status/19556334143803392,-
19553566461005824,swtshawty,201851849,2010-12-28,06:11,0,0,"""Lol http://bit.ly/h3jV1i #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/swtshawty/status/19553566461005824,-
19552781304078336,LizzyLes,24212579,2010-12-28,06:08,0,0,"""lol http://bit.ly/dZSwtG #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/LizzyLes/status/19552781304078336,-
19552596561760256,heyanaaaaaa,86642745,2010-12-28,06:07,0,0,"""I'm watching #TheSimpsons #oFilme""",-,#TheSimpsons #oFilme,https://twitter.com/heyanaaaaaa/status/19552596561760256,-
19551028215029760,HumanTorpedo,17603503,2010-12-28,06:01,0,0,"""I am watching The Simpsons http://bit.ly/cRXbnx #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/HumanTorpedo/status/19551028215029760,-
19550440609808384,MackBeaton katyperry,81552821,2010-12-28,05:59,0,0,"""@katyperry Just saw you on a episode of #TheSimpsons and I loved the dialogue you had!""",@katyperry,#TheSimpsons,https://twitter.com/MackBeaton/status/19550440609808384,-
19547829382946816,ByronTFrancis,123924774,2010-12-28,05:49,0,0,"""My favorite episode lol RT @lcm1986 : "I am so smart. S-M-R-T!" #TheSimpsons""",@lcm1986,#TheSimpsons,https://twitter.com/ByronTFrancis/status/19547829382946816,-
19547555423588352,Natalie_Camilla,105471501,2010-12-28,05:47,0,0,"""TV respects me - it laughs WITH me, not AT me! #TheSimpsons""",-,#TheSimpsons,https://twitter.com/Natalie_Camilla/status/19547555423588352,-
19545159096074240,lcm1986,16531969,2010-12-28,05:38,1,0,""""I am so smart. S-M-R-T!" #TheSimpsons""",-,#TheSimpsons,https://twitter.com/lcm1986/status/19545159096074240,-
19543658697068544,StephDguez,63852200,2010-12-28,05:32,0,0,"""I am watching The Simpsons http://bit.ly/dSX2y0 #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/StephDguez/status/19543658697068544,-
19543241498042368,JJWNJ,17637890,2010-12-28,05:30,0,0,"""I am watching The Simpsons http://bit.ly/9acB1O #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/JJWNJ/status/19543241498042368,-
19543082278060032,TheDJAlexander,39282159,2010-12-28,05:30,0,0,"""Diner......mmmmm steak! *drools* ha ha ha feel like #HomerSimpson ;-) #thesimpsons (@Texas Roadhouse) http://4sq.com/eFMoDF""",@Texas,#HomerSimpson #thesimpsons,https://twitter.com/TheDJAlexander/status/19543082278060032,-
19542256813875201,henriquecesar29,197848942,2010-12-28,05:26,0,0,"""5 minutes to #TheSimpsons""",-,#TheSimpsons,https://twitter.com/henriquecesar29/status/19542256813875201,-
19541807662637056,LaurieWaz,65058471,2010-12-28,05:25,0,0,"""Did #Usher rip off "OMG" from #TheSimpsons ? http://idolator.com/5726872/did-usher-rip-off-omg-from-homer-simpson""",-,#Usher #TheSimpsons,https://twitter.com/LaurieWaz/status/19541807662637056,-
19540556170403841,theScientific1,20813503,2010-12-28,05:20,0,0,"""anybody remember matrix poochie? #thesimpsons""",-,#thesimpsons,https://twitter.com/theScientific1/status/19540556170403841,-
19537786096848896,Soymariimar,216368962,2010-12-28,05:09,0,0,"""I think it was #thesimpsons hahaha I got confused""",-,#thesimpsons,https://twitter.com/Soymariimar/status/19537786096848896,-
19537110553862145,newmarketfair,90651305,2010-12-28,05:06,0,0,"""The truth :( and the truth :D #thesimpsons #lionelhutz""",-,#thesimpsons #lionelhutz,https://twitter.com/newmarketfair/status/19537110553862145,-
19535902380396544,Eharmonyy,151573930,2010-12-28,05:01,0,0,"""To start press any key, okay where's the any key at, #TheSimpsons (:""",-,#TheSimpsons,https://twitter.com/Eharmonyy/status/19535902380396544,-
19535374871175169,salseoftfangirl,99862411,2010-12-28,04:59,0,0,"""I don't like #thesimpsons""",-,#thesimpsons,https://twitter.com/salseoftfangirl/status/19535374871175169,-
